/Q2 (VDDL=0.4) X,/Q2 (VDDL=0.4) Y,/Q2 (VDDL=0.425) X,/Q2 (VDDL=0.425) Y,/Q2 (VDDL=0.45) X,/Q2 (VDDL=0.45) Y,/Q2 (VDDL=0.475) X,/Q2 (VDDL=0.475) Y,/Q2 (VDDL=0.5) X,/Q2 (VDDL=0.5) Y,/Q2 (VDDL=0.525) X,/Q2 (VDDL=0.525) Y,/Q2 (VDDL=0.55) X,/Q2 (VDDL=0.55) Y,/Q2 (VDDL=0.575) X,/Q2 (VDDL=0.575) Y,/Q2 (VDDL=0.6) X,/Q2 (VDDL=0.6) Y,/Q2 (VDDL=0.625) X,/Q2 (VDDL=0.625) Y,/Q2 (VDDL=0.65) X,/Q2 (VDDL=0.65) Y,/Q2 (VDDL=0.675) X,/Q2 (VDDL=0.675) Y,/Q2 (VDDL=0.7) X,/Q2 (VDDL=0.7) Y,/Q2 (VDDL=0.725) X,/Q2 (VDDL=0.725) Y,/Q2 (VDDL=0.75) X,/Q2 (VDDL=0.75) Y,/Q2 (VDDL=0.775) X,/Q2 (VDDL=0.775) Y,/Q2 (VDDL=0.8) X,/Q2 (VDDL=0.8) Y,/Q2 (VDDL=0.825) X,/Q2 (VDDL=0.825) Y,/Q2 (VDDL=0.85) X,/Q2 (VDDL=0.85) Y,/Q2 (VDDL=0.875) X,/Q2 (VDDL=0.875) Y,/Q2 (VDDL=0.9) X,/Q2 (VDDL=0.9) Y
0.3600000000000002,0.2980862942792786,0.3600000000000002,0.2364580894030867,0.3600000000000002,0.1763596622700105,0.3600000000000002,0.1266198328439323,0.3600000000000002,0.09459593456281995,0.3600000000000002,0.07518426223813622,0.3600000000000002,0.06240035624634246,0.3600000000000002,0.05340017774765509,0.3600000000000002,0.0467228872032692,0.3600000000000002,0.04159559241185953,0.3600000000000002,0.03755485554477039,0.3600000000000002,0.03430440861616856,0.3600000000000002,0.03164537632320981,0.3600000000000002,0.02943916032556426,0.3600000000000002,0.02758627641462203,0.3600000000000002,0.02601358806346523,0.3600000000000002,0.02466624697597097,0.3600000000000002,0.0235024145563618,0.3600000000000002,0.02248969925406401,0.3600000000000002,0.02160269133552023,0.3600000000000002,0.02082122080378799
0.3780000000000002,0.204759141652706,0.3780000000000002,0.1551317288779541,0.3780000000000002,0.1125096826775034,0.3780000000000002,0.08421712218073177,0.3780000000000002,0.06675789217850167,0.3780000000000002,0.05513922022732711,0.3780000000000002,0.04694934669325376,0.3780000000000002,0.04085582778528182,0.3780000000000002,0.03617501871432467,0.3780000000000002,0.03249043855752549,0.3780000000000002,0.02953291190479019,0.3780000000000002,0.02712030503098913,0.3780000000000002,0.02512495401275095,0.3780000000000002,0.02345486081353114,0.3780000000000002,0.02204222885455031,0.3780000000000002,0.02083615721515747,0.3780000000000002,0.01979781599253658,0.3780000000000002,0.01889716689992477,0.3780000000000002,0.01811068082932744,0.3780000000000002,0.01741971759868019,0.3780000000000002,0.01680935622576487
0.3960000000000002,0.1209163095059592,0.3960000000000002,0.09099236905561686,0.3960000000000002,0.07033545891319329,0.3960000000000002,0.05663363972510927,0.3960000000000002,0.04708129871840072,0.3960000000000002,0.0400835176678653,0.3960000000000002,0.03482688776411302,0.3960000000000002,0.0307462197206305,0.3960000000000002,0.02751554904140179,0.3960000000000002,0.02491527815959766,0.3960000000000002,0.0227925260650111,0.3960000000000002,0.02103792169595657,0.3960000000000002,0.01957146879641143,0.3960000000000002,0.01833357760687098,0.3960000000000002,0.01727916719403729,0.3960000000000002,0.01637366998500091,0.3960000000000002,0.0155902586451523,0.3960000000000002,0.01490788294503851,0.3960000000000002,0.01430985705287886,0.3960000000000002,0.01378282862773206,0.3960000000000002,0.0133160172740351
0.4140000000000003,0.06687538474696005,0.4140000000000003,0.05485062727536093,0.4140000000000003,0.04562250014772661,0.4140000000000003,0.03855945943479063,0.4140000000000003,0.03307586009504734,0.4140000000000003,0.02882928847885482,0.4140000000000003,0.02545783225582163,0.4140000000000003,0.02275073643086873,0.4140000000000003,0.02055263692770846,0.4140000000000003,0.01874880715657472,0.4140000000000003,0.01725369196689658,0.4140000000000003,0.01600279608541504,0.4140000000000003,0.01494699504044438,0.4140000000000003,0.01404850995157389,0.4140000000000003,0.01327802309041478,0.4140000000000003,0.01261258546830383,0.4140000000000003,0.01203408273743708,0.4140000000000003,0.01152810008905362,0.4140000000000003,0.01108307554201669,0.4140000000000003,0.01068966361996438,0.4140000000000003,0.01034025372536912
0.4320000000000003,0.04039857923666151,0.4320000000000003,0.03493025120796123,0.4320000000000003,0.03023894837029492,0.4320000000000003,0.02633185197322513,0.4320000000000003,0.02310474464640839,0.4320000000000003,0.02047962755238564,0.4320000000000003,0.01832276240585237,0.4320000000000003,0.01654396697599265,0.4320000000000003,0.01506897960094761,0.4320000000000003,0.01383818367295213,0.4320000000000003,0.01280421959251893,0.4320000000000003,0.01192960499179269,0.4320000000000003,0.01118468296194798,0.4320000000000003,0.01054594679080554,0.4320000000000003,0.009994705874381947,0.4320000000000003,0.0095160372288574,0.4320000000000003,0.009097967621003412,0.4320000000000003,0.008730838243037666,0.4320000000000003,0.008406812091982874,0.4320000000000003,0.008119492013724371,0.4320000000000003,0.007863624139817066
0.4500000000000003,0.02553670605173712,0.4500000000000003,0.02271444851168012,0.4500000000000003,0.02014925417507401,0.4500000000000003,0.017890071548938,0.4500000000000003,0.01597165791232683,0.4500000000000003,0.01434449722738422,0.4500000000000003,0.01297183486978359,0.4500000000000003,0.01181522167412393,0.4500000000000003,0.01083923872466106,0.4500000000000003,0.01001309234467719,0.4500000000000003,0.009310820827250066,0.4500000000000003,0.008710917371293481,0.4500000000000003,0.008195746176837168,0.4500000000000003,0.007750925467760906,0.4500000000000003,0.00736475440988168,0.4500000000000003,0.007027713594597027,0.4500000000000003,0.006732045416534528,0.4500000000000003,0.006471409596406612,0.4500000000000003,0.006240604510924052,0.4500000000000003,0.006035343803882698,0.4500000000000003,0.005852078244296724
0.4680000000000003,0.01637338239717165,0.4680000000000003,0.01483071211504948,0.4680000000000003,0.01336774573522205,0.4680000000000003,0.01205659917853171,0.4680000000000003,0.01089873024605453,0.4680000000000003,0.009892360214614638,0.4680000000000003,0.009025527876409829,0.4680000000000003,0.008282224173131519,0.4680000000000003,0.00764573006227253,0.4680000000000003,0.007100281542084695,0.4680000000000003,0.006631794253411078,0.4680000000000003,0.006228079927283862,0.4680000000000003,0.005878799684330698,0.4680000000000003,0.005575292763058753,0.4680000000000003,0.005310358499537106,0.4680000000000003,0.005078033754371358,0.4680000000000003,0.004873386874494775,0.4680000000000003,0.00469233700481175,0.4680000000000003,0.004531500759734641,0.4680000000000003,0.00438806478939751,0.4680000000000003,0.00425968125171816
0.4860000000000003,0.01049984443470994,0.4860000000000003,0.009636473293473781,0.4860000000000003,0.008802126439288115,0.4860000000000003,0.008028122660557496,0.4860000000000003,0.007329736559996178,0.4860000000000003,0.006710897498613173,0.4860000000000003,0.006168792372917527,0.4860000000000003,0.005697126710058998,0.4860000000000003,0.005288172429868783,0.4860000000000003,0.004933964529187924,0.4860000000000003,0.004626953029487052,0.4860000000000003,0.004360318090347953,0.4860000000000003,0.004128082868106462,0.4860000000000003,0.003925110837542451,0.4860000000000003,0.003747042800646309,0.4860000000000003,0.003590207630323591,0.4860000000000003,0.003451526631376775,0.4860000000000003,0.003328422220243476,0.4860000000000003,0.00321873594673551,0.4860000000000003,0.00312065756709984,0.4860000000000003,0.003032665082193465
0.5040000000000003,0.006707002021347212,0.5040000000000003,0.006215508742264852,0.5040000000000003,0.005731817430040607,0.5040000000000003,0.005274901856907609,0.5040000000000003,0.004855477048239247,0.5040000000000003,0.004477945564991298,0.5040000000000003,0.004142564470173971,0.5040000000000003,0.003847150189753787,0.5040000000000003,0.003588254240664828,0.5040000000000003,0.003361923347750734,0.5040000000000003,0.003164165335781147,0.5040000000000003,0.002991214151943656,0.5040000000000003,0.002839661865935673,0.5040000000000003,0.002706506461883076,0.5040000000000003,0.002589149730986944,0.5040000000000003,0.002485368384765323,0.5040000000000003,0.002393273137385933,0.5040000000000003,0.002311264572657855,0.5040000000000003,0.002237990646970335,0.5040000000000003,0.00217230818122544,0.5040000000000003,0.002113249212249579
0.5220000000000004,0.004250072377749364,0.5220000000000004,0.003969202183270825,0.5220000000000004,0.003688706704500445,0.5220000000000004,0.003419803387301265,0.5220000000000004,0.003169452037559343,0.5220000000000004,0.00294113739148426,0.5220000000000004,0.002735895680242877,0.5220000000000004,0.00255319247144566,0.5220000000000004,0.002391574661960553,0.5220000000000004,0.002249125079408841,0.5220000000000004,0.002123764534958812,0.5220000000000004,0.002013440658124344,0.5220000000000004,0.001916235674595346,0.5220000000000004,0.001830418903844856,0.5220000000000004,0.001754463816954195,0.5220000000000004,0.001687044059932447,0.5220000000000004,0.001627018267704289,0.5220000000000004,0.001573409953095058,0.5220000000000004,0.001525386226656862,0.5220000000000004,0.001482237413467057,0.5220000000000004,0.001443358568612237
0.5400000000000004,0.002670267689640158,0.5400000000000004,0.002509640126044513,0.5400000000000004,0.002347264517636919,0.5400000000000004,0.002189674442077325,0.5400000000000004,0.002041202254706261,0.5400000000000004,0.001904282885074017,0.5400000000000004,0.001779938700547464,0.5400000000000004,0.001668227029667925,0.5400000000000004,0.001568594066131773,0.5400000000000004,0.001480137371294763,0.5400000000000004,0.001401791518380012,0.5400000000000004,0.001332452178017628,0.5400000000000004,0.00127105300838756,0.5400000000000004,0.00121660832752336,0.5400000000000004,0.001168232515037791,0.5400000000000004,0.001125144663386109,0.5400000000000004,0.001086664630910568,0.5400000000000004,0.001052204643583366,0.5400000000000004,0.001021259066922826,0.5400000000000004,0.0009933938971069631,0.5400000000000004,0.0009682368125094216
0.5580000000000004,0.001664492479926828,0.5580000000000004,0.001572658925774594,0.5580000000000004,0.001478866209174928,0.5580000000000004,0.00138688198439558,0.5580000000000004,0.00129933346888923,0.5580000000000004,0.001217817174608771,0.5580000000000004,0.001143126797562025,0.5580000000000004,0.001075479714128231,0.5580000000000004,0.001014706379161487,0.5580000000000004,0.0009603985004250772,0.5580000000000004,0.0009120194235662215,0.5580000000000004,0.0008689818745291815,0.5580000000000004,0.0008306990413229901,0.5580000000000004,0.0007966152514910089,0.5580000000000004,0.0007662220812773054,0.5580000000000004,0.0007390647611480229,0.5580000000000004,0.0007147425787018247,0.5580000000000004,0.0006929058870037209,0.5580000000000004,0.0006732514403562179,0.5580000000000004,0.0006555171267048777,0.5580000000000004,0.0006394767174963253
0.5760000000000004,0.001030686618515955,0.5760000000000004,0.0009781925183618174,0.5760000000000004,0.0009241035078265203,0.5760000000000004,0.0008705781252575374,0.5760000000000004,0.0008191826821118681,0.5760000000000004,0.0007709251343820644,0.5760000000000004,0.000726361514269141,0.5760000000000004,0.0006857099432187271,0.5760000000000004,0.0006489510616107832,0.5760000000000004,0.0006159103724226186,0.5760000000000004,0.0005863224870671862,0.5760000000000004,0.0005598783587029253,0.5760000000000004,0.0005362577742524644,0.5760000000000004,0.0005151499816561705,0.5760000000000004,0.0004962654784856708,0.5760000000000004,0.0004793416701589481,0.5760000000000004,0.0004641445638164909,0.5760000000000004,0.0004504680861033951,0.5760000000000004,0.0004381321123791716,0.5760000000000004,0.0004269799088504313,0.5760000000000004,0.0004168754142862939
