/QB1 (VDDL=0.4) X,/QB1 (VDDL=0.4) Y,/QB1 (VDDL=0.425) X,/QB1 (VDDL=0.425) Y,/QB1 (VDDL=0.45) X,/QB1 (VDDL=0.45) Y,/QB1 (VDDL=0.475) X,/QB1 (VDDL=0.475) Y,/QB1 (VDDL=0.5) X,/QB1 (VDDL=0.5) Y,/QB1 (VDDL=0.525) X,/QB1 (VDDL=0.525) Y,/QB1 (VDDL=0.55) X,/QB1 (VDDL=0.55) Y,/QB1 (VDDL=0.575) X,/QB1 (VDDL=0.575) Y,/QB1 (VDDL=0.6) X,/QB1 (VDDL=0.6) Y,/QB1 (VDDL=0.625) X,/QB1 (VDDL=0.625) Y,/QB1 (VDDL=0.65) X,/QB1 (VDDL=0.65) Y,/QB1 (VDDL=0.675) X,/QB1 (VDDL=0.675) Y,/QB1 (VDDL=0.7) X,/QB1 (VDDL=0.7) Y,/QB1 (VDDL=0.725) X,/QB1 (VDDL=0.725) Y,/QB1 (VDDL=0.75) X,/QB1 (VDDL=0.75) Y,/QB1 (VDDL=0.775) X,/QB1 (VDDL=0.775) Y,/QB1 (VDDL=0.8) X,/QB1 (VDDL=0.8) Y,/QB1 (VDDL=0.825) X,/QB1 (VDDL=0.825) Y,/QB1 (VDDL=0.85) X,/QB1 (VDDL=0.85) Y,/QB1 (VDDL=0.875) X,/QB1 (VDDL=0.875) Y,/QB1 (VDDL=0.9) X,/QB1 (VDDL=0.9) Y
0.3600000000000002,2.136636151953431e-05,0.3600000000000002,2.430655773795111e-05,0.3600000000000002,2.884161955245485e-05,0.3600000000000002,3.665737962079693e-05,0.3600000000000002,5.128815097961582e-05,0.3600000000000002,8.009263136418403e-05,0.3600000000000002,0.0001382620384526897,0.3600000000000002,0.0002568301360295793,0.3600000000000002,0.0004983720737786511,0.3600000000000002,0.0009870085665694877,0.3600000000000002,0.001970325080876819,0.3600000000000002,0.003911310216355005,0.3600000000000002,0.00769372588749812,0.3600000000000002,0.01498923528088107,0.3600000000000002,0.02922639454154454,0.3600000000000002,0.05933084636166592,0.3600000000000002,0.1281513223537687,0.3600000000000002,0.2272375369843739,0.3600000000000002,0.3355982168644202,0.3600000000000002,0.4475418207768546,0.3600000000000002,0.5599067131792764
0.3780000000000002,1.576919176773026e-05,0.3780000000000002,1.761810032692751e-05,0.3780000000000002,2.02497274927972e-05,0.3780000000000002,2.446502493653098e-05,0.3780000000000002,3.194595443568328e-05,0.3780000000000002,4.620454519699609e-05,0.3780000000000002,7.452051869068727e-05,0.3780000000000002,0.0001318470694841314,0.3780000000000002,0.0002485554590714693,0.3780000000000002,0.0004854611851472928,0.3780000000000002,0.0009621344861672626,0.3780000000000002,0.001912946484575134,0.3780000000000002,0.003770338568008513,0.3780000000000002,0.007335328987445265,0.3780000000000002,0.0140599843865886,0.3780000000000002,0.02670116627575457,0.3780000000000002,0.05154222183989127,0.3780000000000002,0.1067214006359958,0.3780000000000002,0.1988789875298017,0.3780000000000002,0.3047224339836049,0.3780000000000002,0.4158141717356078
0.3960000000000002,1.202920361445124e-05,0.3960000000000002,1.32814058834701e-05,0.3960000000000002,1.493567241720436e-05,0.3960000000000002,1.738274277036346e-05,0.3960000000000002,2.14436939331288e-05,0.3960000000000002,2.883653957042266e-05,0.3960000000000002,4.313398028502101e-05,0.3960000000000002,7.170793916115166e-05,0.3960000000000002,0.0001296231039488633,0.3960000000000002,0.000247291710062847,0.3960000000000002,0.0004851566673343159,0.3960000000000002,0.0009609196643179843,0.3960000000000002,0.001901313799459298,0.3960000000000002,0.003718080978119724,0.3960000000000002,0.007150781583667614,0.3960000000000002,0.01348332451551749,0.3960000000000002,0.02497731835885801,0.3960000000000002,0.04628007356155669,0.3960000000000002,0.08990549524050824,0.3960000000000002,0.1720479105295148,0.3960000000000002,0.2741769737464854
0.4140000000000003,9.447684099858961e-06,0.4140000000000003,1.035186644123898e-05,0.4140000000000003,1.14737547472285e-05,0.4140000000000003,1.300900414091113e-05,0.4140000000000003,1.536848124905497e-05,0.4140000000000003,1.941289591754787e-05,0.4140000000000003,2.69365633182688e-05,0.4140000000000003,4.16554567295487e-05,0.4140000000000003,7.12016393462029e-05,0.4140000000000003,0.0001310881707347869,0.4140000000000003,0.0002524316821745004,0.4140000000000003,0.0004965769638321282,0.4140000000000003,0.000981724992235593,0.4140000000000003,0.001928847536012147,0.4140000000000003,0.003744929731466591,0.4140000000000003,0.007115418688933231,0.4140000000000003,0.01319506811595488,0.4140000000000003,0.02389160471230163,0.4140000000000003,0.04272043510758111,0.4140000000000003,0.07812837338764801,0.4140000000000003,0.147786728698321
0.4320000000000003,7.612519508438614e-06,0.4320000000000003,8.30061089430636e-06,0.4320000000000003,9.113922554961401e-06,0.4320000000000003,1.015295462810658e-05,0.4320000000000003,1.162822490037016e-05,0.4320000000000003,1.398076534784769e-05,0.4320000000000003,1.813149856099561e-05,0.4320000000000003,2.599308201623449e-05,0.4320000000000003,4.150996625873523e-05,0.4320000000000003,7.274496736587983e-05,0.4320000000000003,0.0001359953453757449,0.4320000000000003,0.0002637275190317769,0.4320000000000003,0.0005193878877565003,0.4320000000000003,0.001023809370079997,0.4320000000000003,0.001999286784315696,0.4320000000000003,0.003844201888053043,0.4320000000000003,0.007210615852504353,0.4320000000000003,0.01314562586601512,0.4320000000000003,0.02327611187133841,0.4320000000000003,0.04031059405017023,0.4320000000000003,0.07018069367684085
0.4500000000000003,6.272407386446854e-06,0.4500000000000003,6.818360446014594e-06,0.4500000000000003,7.441350811484894e-06,0.4500000000000003,8.194321545844704e-06,0.4500000000000003,9.187597039806801e-06,0.4500000000000003,1.065196608722861e-05,0.4500000000000003,1.306965665985085e-05,0.4500000000000003,1.744426254012655e-05,0.4500000000000003,2.585222176323163e-05,0.4500000000000003,4.255744543806758e-05,0.4500000000000003,7.623294664690127e-05,0.4500000000000003,0.0001443065322828324,0.4500000000000003,0.0002812425167644732,0.4500000000000003,0.0005537488193382933,0.4500000000000003,0.001087234269690066,0.4500000000000003,0.002108321652495256,0.4500000000000003,0.004011667594234386,0.4500000000000003,0.007422592666524689,0.4500000000000003,0.01329698858112264,0.4500000000000003,0.02303335919032078,0.4500000000000003,0.03880683988948962
0.4680000000000003,5.269638086248385e-06,0.4680000000000003,5.717223211613427e-06,0.4680000000000003,6.215696529560225e-06,0.4680000000000003,6.793680517619119e-06,0.4680000000000003,7.510271160571711e-06,0.4680000000000003,8.488642397070533e-06,0.4680000000000003,9.986000499624345e-06,0.4680000000000003,1.253825672063309e-05,0.4680000000000003,1.725692967683205e-05,0.4680000000000003,2.643287545536162e-05,0.4680000000000003,4.474970943452151e-05,0.4680000000000003,8.168544970386775e-05,0.4680000000000003,0.0001561670150843294,0.4680000000000003,0.0003053269539897396,0.4680000000000003,0.0006002840215272515,0.4680000000000003,0.001172824892013038,0.4680000000000003,0.002256368462696013,0.4680000000000003,0.004240236269315973,0.4680000000000003,0.007741420623585986,0.4680000000000003,0.0136201803993788,0.4680000000000003,0.02308884409278171
0.4860000000000003,4.502647517349521e-06,0.4860000000000003,4.879147512119706e-06,0.4860000000000003,5.291699083970385e-06,0.4860000000000003,5.75621584560678e-06,0.4860000000000003,6.305060772039649e-06,0.4860000000000003,7.005225125441245e-06,0.4860000000000003,7.996260049426572e-06,0.4860000000000003,9.568948871265742e-06,0.4860000000000003,1.232737112366142e-05,0.4860000000000003,1.752008088156409e-05,0.4860000000000003,2.771024427451312e-05,0.4860000000000003,4.811456414543726e-05,0.4860000000000003,8.923326222563249e-05,0.4860000000000003,0.0001718950661560201,0.4860000000000003,0.0003366114114160186,0.4860000000000003,0.0006600731419484297,0.4860000000000003,0.001282119949719816,0.4860000000000003,0.002444922805209511,0.4860000000000003,0.00453998801107995,0.4860000000000003,0.008160174831030948,0.4860000000000003,0.01409323098890103
0.5040000000000003,3.904426444941548e-06,0.5040000000000003,4.227678736796646e-06,0.5040000000000003,4.578148341413882e-06,0.5040000000000003,4.964970654060766e-06,0.5040000000000003,5.406292832896088e-06,0.5040000000000003,5.939243441293323e-06,0.5040000000000003,6.640778529310103e-06,0.5040000000000003,7.671022989349375e-06,0.5040000000000003,9.362836005454985e-06,0.5040000000000003,1.240558953080337e-05,0.5040000000000003,1.82190876310226e-05,0.5040000000000003,2.970632856975004e-05,0.5040000000000003,5.274800127534598e-05,0.5040000000000003,9.911375087113213e-05,0.5040000000000003,0.0001919830672138547,0.5040000000000003,0.0003760134332757316,0.5040000000000003,0.0007346552514543152,0.5040000000000003,0.001417346926491702,0.5040000000000003,0.002676412044364052,0.5040000000000003,0.004905845350570185,0.5040000000000003,0.008665048388849104
0.5220000000000004,3.429722031113504e-06,0.5220000000000004,3.71189870133379e-06,0.5220000000000004,4.015755267862873e-06,0.5220000000000004,4.346739621293437e-06,0.5220000000000004,4.715305027983092e-06,0.5220000000000004,5.142444913924508e-06,0.5220000000000004,5.671286527474042e-06,0.5220000000000004,6.391249138002328e-06,0.5220000000000004,7.488096551420239e-06,0.5220000000000004,9.346995452761452e-06,0.5220000000000004,1.276314273602265e-05,0.5220000000000004,1.936839145771411e-05,0.5220000000000004,3.248549926585706e-05,0.5220000000000004,5.88125382890932e-05,0.5220000000000004,0.0001116741477465173,0.5220000000000004,0.0002171080200110492,0.5220000000000004,0.0004247548636436415,0.5220000000000004,0.0008260421619257911,0.5220000000000004,0.001581395873546723,0.5220000000000004,0.002954091872236232,0.5220000000000004,0.005339673936523593
0.5400000000000004,3.0472757163318e-06,0.5400000000000004,3.296999673235222e-06,0.5400000000000004,3.564744923660543e-06,0.5400000000000004,3.853912814459939e-06,0.5400000000000004,4.17072165635989e-06,0.5400000000000004,4.527313293741572e-06,0.5400000000000004,4.948270420606177e-06,0.5400000000000004,5.484222941122589e-06,0.5400000000000004,6.240104206701761e-06,0.5400000000000004,7.433494488823225e-06,0.5400000000000004,9.514311874426018e-06,0.5400000000000004,1.340845035916752e-05,0.5400000000000004,2.100896859459439e-05,0.5400000000000004,3.615398356315803e-05,0.5400000000000004,6.654055507652601e-05,0.5400000000000004,0.0001273813321210628,0.5400000000000004,0.0002481502090144238,0.5400000000000004,0.0004843879256379918,0.5400000000000004,0.0009367371910142958,0.5400000000000004,0.001777788905570886,0.5400000000000004,0.003281875064772183
0.5580000000000004,2.735020761864607e-06,0.5580000000000004,2.958599657947834e-06,0.5580000000000004,3.19765514664866e-06,0.5580000000000004,3.454428570543944e-06,0.5580000000000004,3.732767733671419e-06,0.5580000000000004,4.03988791129948e-06,0.5580000000000004,4.390071081434438e-06,0.5580000000000004,4.812401577875144e-06,0.5580000000000004,5.366863587375487e-06,0.5580000000000004,6.177659949259721e-06,0.5580000000000004,7.501777609279273e-06,0.5580000000000004,9.869130607062264e-06,0.5580000000000004,1.436665695787241e-05,0.5580000000000004,2.320827186970559e-05,0.5580000000000004,4.086259133605439e-05,0.5580000000000004,7.624202913877693e-05,0.5580000000000004,0.000146837566673244,0.5580000000000004,0.0002862192717594254,0.5580000000000004,0.0005568282889696492,0.5580000000000004,0.0010697552171702,0.5580000000000004,0.002010638855680156
